date,category,date,value,label
2018-06-30,Blocked Street or SideWalk,2018-06-30,9,0
2018-06-30,Color Curb,2018-06-30,1,0
2018-06-30,Damaged Property,2018-06-30,48,0
2018-06-30,Encampments,2018-06-30,229,0
2018-06-30,General Request - 311CUSTOMERSERVICECENTER,2018-06-30,1,0
2018-06-30,General Request - ANIMAL CARE CONTROL,2018-06-30,2,0
2018-06-30,General Request - BUILDING INSPECTION,2018-06-30,1,0
2018-06-30,General Request - DPH,2018-06-30,7,0
2018-06-30,General Request - FIRE DEPARTMENT,2018-06-30,1,0
2018-06-30,General Request - MTA,2018-06-30,9,0
2018-06-30,General Request - PUBLIC WORKS,2018-06-30,37,0
2018-06-30,General Request - PUC,2018-06-30,2,0
2018-06-30,General Request - RENT BOARD,2018-06-30,1,0
2018-06-30,General Request - SFPD,2018-06-30,1,0
2018-06-30,Graffiti,2018-06-30,89,0
2018-06-30,Homeless Concerns,2018-06-30,43,0
2018-06-30,Illegal Postings,2018-06-30,21,0
2018-06-30,Litter Receptacles,2018-06-30,39,0
2018-06-30,MUNI Feedback,2018-06-30,32,0
2018-06-30,Noise Report,2018-06-30,24,0
2018-06-30,Parking Enforcement,2018-06-30,117,0
2018-06-30,Rec and Park Requests,2018-06-30,21,0
2018-06-30,Residential Building Request,2018-06-30,1,0
2018-06-30,SFHA Requests,2018-06-30,3,0
2018-06-30,Sewer Issues,2018-06-30,14,0
2018-06-30,Sidewalk or Curb,2018-06-30,12,0
2018-06-30,Sign Repair,2018-06-30,9,0
2018-06-30,Street Defects,2018-06-30,11,0
2018-06-30,Street and Sidewalk Cleaning,2018-06-30,549,0
2018-06-30,Streetlights,2018-06-30,6,0
2018-06-30,Temporary Sign Request,2018-06-30,3,0
2018-06-30,Tree Maintenance,2018-06-30,24,0
2018-07-01,311 External Request,2018-07-01,2,0
2018-07-01,Abandoned Vehicle,2018-07-01,40,0
2018-07-01,Blocked Street or SideWalk,2018-07-01,3,0
2018-07-01,Damaged Property,2018-07-01,18,0
2018-07-01,Encampments,2018-07-01,199,0
2018-07-01,General Request - 311CUSTOMERSERVICECENTER,2018-07-01,4,0
2018-07-01,General Request - ANIMAL CARE CONTROL,2018-07-01,1,0
2018-07-01,General Request - BUILDING INSPECTION,2018-07-01,3,0
2018-07-01,General Request - COUNTY CLERK,2018-07-01,9,0
2018-07-01,General Request - DISTRICT ATTORNEY,2018-07-01,1,0
2018-07-01,General Request - DPH,2018-07-01,2,0
2018-07-01,General Request - MOCD,2018-07-01,1,0
2018-07-01,General Request - MTA,2018-07-01,9,0
2018-07-01,General Request - PUBLIC WORKS,2018-07-01,37,0
2018-07-01,General Request - PUC,2018-07-01,2,0
2018-07-01,Graffiti,2018-07-01,187,0
2018-07-01,Homeless Concerns,2018-07-01,58,0
2018-07-01,Illegal Postings,2018-07-01,10,0
2018-07-01,Litter Receptacles,2018-07-01,29,0
2018-07-01,MUNI Feedback,2018-07-01,36,0
2018-07-01,Noise Report,2018-07-01,14,0
2018-07-01,Parking Enforcement,2018-07-01,114,0
2018-07-01,Rec and Park Requests,2018-07-01,37,0
2018-07-01,Residential Building Request,2018-07-01,1,0
2018-07-01,SFHA Requests,2018-07-01,3,0
2018-07-01,Sewer Issues,2018-07-01,12,0
2018-07-01,Sidewalk or Curb,2018-07-01,16,0
2018-07-01,Sign Repair,2018-07-01,13,0
2018-07-01,Street Defects,2018-07-01,9,0
2018-07-01,Street and Sidewalk Cleaning,2018-07-01,542,0
2018-07-01,Streetlights,2018-07-01,8,0
2018-07-01,Temporary Sign Request,2018-07-01,3,0
2018-07-01,Tree Maintenance,2018-07-01,16,0
2018-07-02,311 External Request,2018-07-02,2,0
2018-07-02,Abandoned Vehicle,2018-07-02,107,0
2018-07-02,Blocked Street or SideWalk,2018-07-02,5,0
2018-07-02,Catch Basin Maintenance,2018-07-02,1,0
2018-07-02,Color Curb,2018-07-02,1,0
2018-07-02,DPW Volunteer Programs,2018-07-02,2,0
2018-07-02,Damaged Property,2018-07-02,33,0
2018-07-02,Encampments,2018-07-02,207,0
2018-07-02,General Request - 311CUSTOMERSERVICECENTER,2018-07-02,2,0
2018-07-02,General Request - ANIMAL CARE CONTROL,2018-07-02,2,0
2018-07-02,General Request - ASSESSOR RECORDER,2018-07-02,3,0
2018-07-02,General Request - BOARD OF SUPERVISORS,2018-07-02,1,0
2018-07-02,General Request - BUILDING INSPECTION,2018-07-02,7,0
2018-07-02,General Request - COUNTY CLERK,2018-07-02,10,0
2018-07-02,General Request - DPH,2018-07-02,12,0
2018-07-02,General Request - MOH,2018-07-02,1,0
2018-07-02,General Request - MTA,2018-07-02,30,0
2018-07-02,General Request - PUBLIC WORKS,2018-07-02,38,0
2018-07-02,General Request - PUC,2018-07-02,10,0
2018-07-02,General Request - SHORT TERM RENTALS,2018-07-02,1,0
2018-07-02,General Request - TT COLLECTOR,2018-07-02,4,0
2018-07-02,Graffiti,2018-07-02,221,0
2018-07-02,Homeless Concerns,2018-07-02,49,0
2018-07-02,Illegal Postings,2018-07-02,7,0
2018-07-02,Litter Receptacles,2018-07-02,38,0
2018-07-02,MUNI Feedback,2018-07-02,73,0
2018-07-02,Noise Report,2018-07-02,24,0
2018-07-02,Parking Enforcement,2018-07-02,102,0
2018-07-02,Rec and Park Requests,2018-07-02,28,0
2018-07-02,Residential Building Request,2018-07-02,10,0
2018-07-02,SFHA Requests,2018-07-02,1,0
2018-07-02,Sewer Issues,2018-07-02,20,0
2018-07-02,Sidewalk or Curb,2018-07-02,25,0
2018-07-02,Sign Repair,2018-07-02,8,0
2018-07-02,Street Defects,2018-07-02,20,0
2018-07-02,Street and Sidewalk Cleaning,2018-07-02,902,1
2018-07-02,Streetlights,2018-07-02,19,0
2018-07-02,Temporary Sign Request,2018-07-02,11,0
2018-07-02,Tree Maintenance,2018-07-02,48,0
2018-07-03,311 External Request,2018-07-03,2,0
2018-07-03,Abandoned Vehicle,2018-07-03,92,0
2018-07-03,Blocked Street or SideWalk,2018-07-03,5,0
2018-07-03,Catch Basin Maintenance,2018-07-03,1,0
2018-07-03,Color Curb,2018-07-03,3,0
2018-07-03,DPW Volunteer Programs,2018-07-03,1,0
2018-07-03,Damaged Property,2018-07-03,34,0
2018-07-03,Encampments,2018-07-03,212,0
2018-07-03,General Request - 311CUSTOMERSERVICECENTER,2018-07-03,3,0
2018-07-03,General Request - ANIMAL CARE CONTROL,2018-07-03,2,0
2018-07-03,General Request - ASSESSOR RECORDER,2018-07-03,2,0
2018-07-03,General Request - BUILDING INSPECTION,2018-07-03,5,0
2018-07-03,General Request - COUNTY CLERK,2018-07-03,7,0
2018-07-03,General Request - DPH,2018-07-03,7,0
2018-07-03,General Request - MTA,2018-07-03,33,0
2018-07-03,General Request - PUBLIC WORKS,2018-07-03,55,0
2018-07-03,General Request - PUC,2018-07-03,6,0
2018-07-03,General Request - SFPD,2018-07-03,1,0
2018-07-03,Graffiti,2018-07-03,112,0
2018-07-03,Homeless Concerns,2018-07-03,7,0
2018-07-03,Illegal Postings,2018-07-03,5,0
2018-07-03,Litter Receptacles,2018-07-03,18,0
2018-07-03,MUNI Feedback,2018-07-03,67,0
2018-07-03,Noise Report,2018-07-03,22,0
2018-07-03,Parking Enforcement,2018-07-03,136,0
2018-07-03,Rec and Park Requests,2018-07-03,19,0
2018-07-03,Residential Building Request,2018-07-03,10,0
2018-07-03,SFHA Requests,2018-07-03,5,0
2018-07-03,Sewer Issues,2018-07-03,26,0
2018-07-03,Sidewalk or Curb,2018-07-03,27,0
2018-07-03,Sign Repair,2018-07-03,18,0
2018-07-03,Street Defects,2018-07-03,24,0
2018-07-03,Street and Sidewalk Cleaning,2018-07-03,747,0
2018-07-03,Streetlights,2018-07-03,8,0
2018-07-03,Temporary Sign Request,2018-07-03,11,0
2018-07-03,Tree Maintenance,2018-07-03,34,0
2018-07-04,311 External Request,2018-07-04,2,0
2018-07-04,Abandoned Vehicle,2018-07-04,22,0
2018-07-04,Blocked Street or SideWalk,2018-07-04,3,0
2018-07-04,Color Curb,2018-07-04,2,0
2018-07-04,Damaged Property,2018-07-04,23,0
2018-07-04,Encampments,2018-07-04,93,0
2018-07-04,General Request - 311CUSTOMERSERVICECENTER,2018-07-04,3,0
2018-07-04,General Request - ANIMAL CARE CONTROL,2018-07-04,3,0
2018-07-04,General Request - ART COMMISSION,2018-07-04,1,0
2018-07-04,General Request - ASSESSOR RECORDER,2018-07-04,1,0
2018-07-04,General Request - BUILDING INSPECTION,2018-07-04,2,0
2018-07-04,General Request - COUNTY CLERK,2018-07-04,3,0
2018-07-04,General Request - DPH,2018-07-04,3,0
2018-07-04,General Request - MTA,2018-07-04,11,0
2018-07-04,General Request - PUBLIC WORKS,2018-07-04,24,0
2018-07-04,General Request - PUC,2018-07-04,1,0
2018-07-04,General Request - SHORT TERM RENTALS,2018-07-04,1,0
2018-07-04,Graffiti,2018-07-04,23,0
2018-07-04,Litter Receptacles,2018-07-04,14,0
2018-07-04,MUNI Feedback,2018-07-04,31,0
2018-07-04,Noise Report,2018-07-04,48,1
2018-07-04,Parking Enforcement,2018-07-04,79,0
2018-07-04,Rec and Park Requests,2018-07-04,17,0
2018-07-04,Residential Building Request,2018-07-04,1,0
2018-07-04,SFHA Requests,2018-07-04,1,0
2018-07-04,Sewer Issues,2018-07-04,10,0
2018-07-04,Sidewalk or Curb,2018-07-04,2,0
2018-07-04,Sign Repair,2018-07-04,2,0
2018-07-04,Street Defects,2018-07-04,10,0
2018-07-04,Street and Sidewalk Cleaning,2018-07-04,276,0
2018-07-04,Streetlights,2018-07-04,2,0
2018-07-04,Tree Maintenance,2018-07-04,20,0
2018-07-05,311 External Request,2018-07-05,3,0
2018-07-05,Abandoned Vehicle,2018-07-05,106,0
2018-07-05,Blocked Street or SideWalk,2018-07-05,13,0
2018-07-05,Catch Basin Maintenance,2018-07-05,2,0
2018-07-05,Color Curb,2018-07-05,6,0
2018-07-05,Damaged Property,2018-07-05,38,0
2018-07-05,Encampments,2018-07-05,287,0
2018-07-05,General Request - 311CUSTOMERSERVICECENTER,2018-07-05,5,0
2018-07-05,General Request - AIRPORT SFO,2018-07-05,1,0
2018-07-05,General Request - ANIMAL CARE CONTROL,2018-07-05,3,0
2018-07-05,General Request - ART COMMISSION,2018-07-05,1,0
2018-07-05,General Request - ASSESSOR RECORDER,2018-07-05,2,0
2018-07-05,General Request - BUILDING INSPECTION,2018-07-05,2,0
2018-07-05,General Request - COUNTY CLERK,2018-07-05,17,0
2018-07-05,General Request - DPH,2018-07-05,9,0
2018-07-05,General Request - MONS,2018-07-05,1,0
2018-07-05,General Request - MTA,2018-07-05,51,1
2018-07-05,General Request - PLANNING,2018-07-05,1,0
2018-07-05,General Request - PORT AUTHORITY,2018-07-05,2,0
2018-07-05,General Request - PUBLIC WORKS,2018-07-05,75,0
2018-07-05,General Request - PUC,2018-07-05,5,0
2018-07-05,General Request - SHORT TERM RENTALS,2018-07-05,1,0
2018-07-05,General Request - TT COLLECTOR,2018-07-05,1,0
2018-07-05,Graffiti,2018-07-05,152,0
2018-07-05,Illegal Postings,2018-07-05,8,0
2018-07-05,Litter Receptacles,2018-07-05,31,0
2018-07-05,MUNI Feedback,2018-07-05,58,0
2018-07-05,Noise Report,2018-07-05,32,0
2018-07-05,Parking Enforcement,2018-07-05,126,0
2018-07-05,Rec and Park Requests,2018-07-05,29,0
2018-07-05,Residential Building Request,2018-07-05,5,0
2018-07-05,Sewer Issues,2018-07-05,17,0
2018-07-05,Sidewalk or Curb,2018-07-05,17,0
2018-07-05,Sign Repair,2018-07-05,17,0
2018-07-05,Street Defects,2018-07-05,36,0
2018-07-05,Street and Sidewalk Cleaning,2018-07-05,791,0
2018-07-05,Streetlights,2018-07-05,16,0
2018-07-05,Temporary Sign Request,2018-07-05,9,0
2018-07-05,Tree Maintenance,2018-07-05,32,0
2018-07-06,Abandoned Vehicle,2018-07-06,107,0
2018-07-06,Blocked Street or SideWalk,2018-07-06,7,0
2018-07-06,Catch Basin Maintenance,2018-07-06,2,0
2018-07-06,Color Curb,2018-07-06,5,0
2018-07-06,DPW Volunteer Programs,2018-07-06,1,0
2018-07-06,Damaged Property,2018-07-06,31,0
2018-07-06,Encampments,2018-07-06,262,0
2018-07-06,General Request - 311CUSTOMERSERVICECENTER,2018-07-06,1,0
2018-07-06,General Request - ANIMAL CARE CONTROL,2018-07-06,4,0
2018-07-06,General Request - ASSESSOR RECORDER,2018-07-06,3,0
2018-07-06,General Request - BUILDING INSPECTION,2018-07-06,4,0
2018-07-06,General Request - COUNTY CLERK,2018-07-06,15,0
2018-07-06,General Request - DPH,2018-07-06,5,0
2018-07-06,General Request - MTA,2018-07-06,26,0
2018-07-06,General Request - PLANNING,2018-07-06,3,0
2018-07-06,General Request - PUBLIC WORKS,2018-07-06,64,0
2018-07-06,General Request - PUC,2018-07-06,3,0
2018-07-06,General Request - RPD,2018-07-06,1,0
2018-07-06,General Request - SFPD,2018-07-06,1,0
2018-07-06,General Request - TT COLLECTOR,2018-07-06,4,0
2018-07-06,Graffiti,2018-07-06,125,0
2018-07-06,Homeless Concerns,2018-07-06,7,0
2018-07-06,Illegal Postings,2018-07-06,15,0
2018-07-06,Litter Receptacles,2018-07-06,32,0
2018-07-06,MUNI Feedback,2018-07-06,76,0
2018-07-06,Noise Report,2018-07-06,27,0
2018-07-06,Parking Enforcement,2018-07-06,127,0
2018-07-06,Rec and Park Requests,2018-07-06,15,0
2018-07-06,Residential Building Request,2018-07-06,7,0
2018-07-06,SFHA Requests,2018-07-06,7,0
2018-07-06,Sewer Issues,2018-07-06,28,0
2018-07-06,Sidewalk or Curb,2018-07-06,31,0
2018-07-06,Sign Repair,2018-07-06,18,0
2018-07-06,Street Defects,2018-07-06,22,0
2018-07-06,Street and Sidewalk Cleaning,2018-07-06,684,0
2018-07-06,Streetlights,2018-07-06,6,0
2018-07-06,Temporary Sign Request,2018-07-06,6,0
2018-07-06,Tree Maintenance,2018-07-06,39,0
2018-07-07,Abandoned Vehicle,2018-07-07,47,0
2018-07-07,Blocked Street or SideWalk,2018-07-07,6,0
2018-07-07,Catch Basin Maintenance,2018-07-07,1,0
2018-07-07,Color Curb,2018-07-07,3,0
2018-07-07,Damaged Property,2018-07-07,20,0
2018-07-07,Encampments,2018-07-07,234,0
2018-07-07,General Request - 311CUSTOMERSERVICECENTER,2018-07-07,1,0
2018-07-07,General Request - ANIMAL CARE CONTROL,2018-07-07,3,0
2018-07-07,General Request - ASSESSOR RECORDER,2018-07-07,1,0
2018-07-07,General Request - BUILDING INSPECTION,2018-07-07,1,0
2018-07-07,General Request - COUNTY CLERK,2018-07-07,1,0
2018-07-07,General Request - DPH,2018-07-07,1,0
2018-07-07,General Request - DTIS,2018-07-07,1,0
2018-07-07,General Request - ELECTIONS,2018-07-07,1,0
2018-07-07,General Request - HSH,2018-07-07,1,0
2018-07-07,General Request - MTA,2018-07-07,13,0
2018-07-07,General Request - PUBLIC WORKS,2018-07-07,33,0
2018-07-07,General Request - PUC,2018-07-07,2,0
2018-07-07,General Request - RPD,2018-07-07,1,0
2018-07-07,Graffiti,2018-07-07,71,0
2018-07-07,Homeless Concerns,2018-07-07,1,0
2018-07-07,Illegal Postings,2018-07-07,1,0
2018-07-07,Litter Receptacles,2018-07-07,23,0
2018-07-07,MUNI Feedback,2018-07-07,29,0
2018-07-07,Noise Report,2018-07-07,18,0
2018-07-07,Parking Enforcement,2018-07-07,117,0
2018-07-07,Rec and Park Requests,2018-07-07,22,0
2018-07-07,Residential Building Request,2018-07-07,2,0
2018-07-07,SFHA Requests,2018-07-07,5,0
2018-07-07,Sewer Issues,2018-07-07,12,0
2018-07-07,Sidewalk or Curb,2018-07-07,10,0
2018-07-07,Sign Repair,2018-07-07,8,0
2018-07-07,Street Defects,2018-07-07,11,0
2018-07-07,Street and Sidewalk Cleaning,2018-07-07,541,0
2018-07-07,Streetlights,2018-07-07,7,0
2018-07-07,Temporary Sign Request,2018-07-07,2,0
2018-07-07,Tree Maintenance,2018-07-07,18,0
2018-07-08,311 External Request,2018-07-08,1,0
2018-07-08,Abandoned Vehicle,2018-07-08,68,0
2018-07-08,Blocked Street or SideWalk,2018-07-08,5,0
2018-07-08,Color Curb,2018-07-08,2,0
2018-07-08,Damaged Property,2018-07-08,10,0
2018-07-08,Encampments,2018-07-08,206,0
2018-07-08,General Request - 311CUSTOMERSERVICECENTER,2018-07-08,2,0
2018-07-08,General Request - ANIMAL CARE CONTROL,2018-07-08,1,0
2018-07-08,General Request - ASSESSOR RECORDER,2018-07-08,2,0
2018-07-08,General Request - BUILDING INSPECTION,2018-07-08,4,0
2018-07-08,General Request - COUNTY CLERK,2018-07-08,1,0
2018-07-08,General Request - DPH,2018-07-08,10,0
2018-07-08,General Request - DTIS,2018-07-08,1,0
2018-07-08,General Request - ENVIRONMENT,2018-07-08,1,0
2018-07-08,General Request - MOH,2018-07-08,1,0
2018-07-08,General Request - MTA,2018-07-08,11,0
2018-07-08,General Request - PUBLIC WORKS,2018-07-08,29,0
2018-07-08,General Request - PUC,2018-07-08,10,0
2018-07-08,Graffiti,2018-07-08,92,0
2018-07-08,Homeless Concerns,2018-07-08,2,0
2018-07-08,Illegal Postings,2018-07-08,5,0
2018-07-08,Litter Receptacles,2018-07-08,34,0
2018-07-08,MUNI Feedback,2018-07-08,27,0
2018-07-08,Noise Report,2018-07-08,27,0
2018-07-08,Parking Enforcement,2018-07-08,111,0
2018-07-08,Rec and Park Requests,2018-07-08,18,0
2018-07-08,Residential Building Request,2018-07-08,7,0
2018-07-08,SFHA Requests,2018-07-08,1,0
2018-07-08,Sewer Issues,2018-07-08,18,0
2018-07-08,Sidewalk or Curb,2018-07-08,9,0
2018-07-08,Sign Repair,2018-07-08,14,0
2018-07-08,Street Defects,2018-07-08,9,0
2018-07-08,Street and Sidewalk Cleaning,2018-07-08,462,0
2018-07-08,Streetlights,2018-07-08,10,0
2018-07-08,Temporary Sign Request,2018-07-08,1,0
2018-07-08,Tree Maintenance,2018-07-08,18,0
2018-07-09,Abandoned Vehicle,2018-07-09,110,0
2018-07-09,Blocked Street or SideWalk,2018-07-09,9,0
2018-07-09,Catch Basin Maintenance,2018-07-09,2,0
2018-07-09,Color Curb,2018-07-09,6,0
2018-07-09,DPW Volunteer Programs,2018-07-09,1,0
2018-07-09,Damaged Property,2018-07-09,26,0
2018-07-09,Encampments,2018-07-09,280,0
2018-07-09,General Request - 311CUSTOMERSERVICECENTER,2018-07-09,4,0
2018-07-09,General Request - ANIMAL CARE CONTROL,2018-07-09,2,0
2018-07-09,General Request - ASSESSOR RECORDER,2018-07-09,3,0
2018-07-09,General Request - BUILDING INSPECTION,2018-07-09,4,0
2018-07-09,General Request - COUNTY CLERK,2018-07-09,10,0
2018-07-09,General Request - DPH,2018-07-09,10,0
2018-07-09,General Request - MEDICAL EXAMINER,2018-07-09,1,0
2018-07-09,General Request - MOCJ,2018-07-09,1,0
2018-07-09,General Request - MTA,2018-07-09,31,0
2018-07-09,General Request - PUBLIC WORKS,2018-07-09,56,0
2018-07-09,General Request - PUC,2018-07-09,5,0
2018-07-09,General Request - RPD,2018-07-09,1,0
2018-07-09,General Request - TT COLLECTOR,2018-07-09,1,0
2018-07-09,Graffiti,2018-07-09,170,0
2018-07-09,Illegal Postings,2018-07-09,4,0
2018-07-09,Litter Receptacles,2018-07-09,24,0
2018-07-09,MUNI Feedback,2018-07-09,84,0
2018-07-09,Noise Report,2018-07-09,25,0
2018-07-09,Parking Enforcement,2018-07-09,126,0
2018-07-09,Rec and Park Requests,2018-07-09,21,0
2018-07-09,Residential Building Request,2018-07-09,10,0
2018-07-09,SFHA Requests,2018-07-09,3,0
2018-07-09,Sewer Issues,2018-07-09,24,0
2018-07-09,Sidewalk or Curb,2018-07-09,15,0
2018-07-09,Sign Repair,2018-07-09,10,0
2018-07-09,Street Defects,2018-07-09,31,0
2018-07-09,Street and Sidewalk Cleaning,2018-07-09,814,0
2018-07-09,Streetlights,2018-07-09,5,0
2018-07-09,Temporary Sign Request,2018-07-09,14,0
2018-07-09,Tree Maintenance,2018-07-09,43,0
2018-07-10,Abandoned Vehicle,2018-07-10,107,0
2018-07-10,Blocked Street or SideWalk,2018-07-10,10,0
2018-07-10,Catch Basin Maintenance,2018-07-10,1,0
2018-07-10,Color Curb,2018-07-10,7,0
2018-07-10,DPW Volunteer Programs,2018-07-10,4,0
2018-07-10,Damaged Property,2018-07-10,29,0
2018-07-10,Encampments,2018-07-10,297,0
2018-07-10,General Request - 311CUSTOMERSERVICECENTER,2018-07-10,6,0
2018-07-10,General Request - ANIMAL CARE CONTROL,2018-07-10,2,0
2018-07-10,General Request - ASSESSOR RECORDER,2018-07-10,2,0
2018-07-10,General Request - BUILDING INSPECTION,2018-07-10,5,0
2018-07-10,General Request - COUNTY CLERK,2018-07-10,16,0
2018-07-10,General Request - DPH,2018-07-10,10,0
2018-07-10,General Request - FIRE DEPARTMENT,2018-07-10,1,0
2018-07-10,General Request - MTA,2018-07-10,35,0
2018-07-10,General Request - PUBLIC WORKS,2018-07-10,60,0
2018-07-10,General Request - PUC,2018-07-10,9,0
2018-07-10,General Request - TT COLLECTOR,2018-07-10,2,0
2018-07-10,Graffiti,2018-07-10,108,0
2018-07-10,Homeless Concerns,2018-07-10,1,0
2018-07-10,Illegal Postings,2018-07-10,2,0
2018-07-10,Litter Receptacles,2018-07-10,24,0
2018-07-10,MUNI Feedback,2018-07-10,81,0
2018-07-10,Noise Report,2018-07-10,18,0
2018-07-10,Parking Enforcement,2018-07-10,171,0
2018-07-10,Rec and Park Requests,2018-07-10,26,0
2018-07-10,Residential Building Request,2018-07-10,5,0
2018-07-10,SFHA Requests,2018-07-10,1,0
2018-07-10,Sewer Issues,2018-07-10,32,0
2018-07-10,Sidewalk or Curb,2018-07-10,23,0
2018-07-10,Sign Repair,2018-07-10,11,0
2018-07-10,Street Defects,2018-07-10,20,0
2018-07-10,Street and Sidewalk Cleaning,2018-07-10,658,0
2018-07-10,Streetlights,2018-07-10,27,0
2018-07-10,Temporary Sign Request,2018-07-10,15,0
2018-07-10,Tree Maintenance,2018-07-10,43,0
2018-07-11,Abandoned Vehicle,2018-07-11,97,0
2018-07-11,Blocked Street or SideWalk,2018-07-11,8,0
2018-07-11,Catch Basin Maintenance,2018-07-11,1,0
2018-07-11,Color Curb,2018-07-11,7,0
2018-07-11,Damaged Property,2018-07-11,25,0
2018-07-11,Encampments,2018-07-11,250,0
2018-07-11,General Request - 311CUSTOMERSERVICECENTER,2018-07-11,4,0
2018-07-11,General Request - ANIMAL CARE CONTROL,2018-07-11,1,0
2018-07-11,General Request - ASSESSOR RECORDER,2018-07-11,3,0
2018-07-11,General Request - BUILDING INSPECTION,2018-07-11,5,0
2018-07-11,General Request - COUNTY CLERK,2018-07-11,9,0
2018-07-11,General Request - DPH,2018-07-11,1,0
2018-07-11,General Request - HSH,2018-07-11,1,0
2018-07-11,General Request - MTA,2018-07-11,37,0
2018-07-11,General Request - PLANNING,2018-07-11,1,0
2018-07-11,General Request - PUBLIC WORKS,2018-07-11,58,0
2018-07-11,General Request - PUC,2018-07-11,4,0
2018-07-11,Graffiti,2018-07-11,118,0
2018-07-11,Homeless Concerns,2018-07-11,4,0
2018-07-11,Illegal Postings,2018-07-11,4,0
2018-07-11,Litter Receptacles,2018-07-11,33,0
2018-07-11,MUNI Feedback,2018-07-11,93,0
2018-07-11,Noise Report,2018-07-11,25,0
2018-07-11,Parking Enforcement,2018-07-11,143,0
2018-07-11,Rec and Park Requests,2018-07-11,18,0
2018-07-11,Residential Building Request,2018-07-11,6,0
2018-07-11,SFHA Requests,2018-07-11,2,0
2018-07-11,Sewer Issues,2018-07-11,22,0
2018-07-11,Sidewalk or Curb,2018-07-11,19,0
2018-07-11,Sign Repair,2018-07-11,17,0
2018-07-11,Street Defects,2018-07-11,31,0
2018-07-11,Street and Sidewalk Cleaning,2018-07-11,617,0
2018-07-11,Streetlights,2018-07-11,13,0
2018-07-11,Temporary Sign Request,2018-07-11,16,0
2018-07-11,Tree Maintenance,2018-07-11,39,0
2018-07-12,Abandoned Vehicle,2018-07-12,96,0
